bout_id,state_code,state,start_epoch,end_epoch,start_time_s,end_time_s,dur_s,ach_mean,ach_median,ach_iqr,ach_std,ach_n,ach_trend_mean,ach_trend_median,ach_trend_iqr,ach_trend_std,ach_trend_n,ach_trend_slope_per_min,event_labels_in,n_events_in
187,1,NREM,12034,188,12033,188,-11845,-0.3441342,-0.3441342,0,0,1,-0.09496642,-0.09496642,0,0,1,NaN,,0
188,0,WAKE,12062,189,12061,189,-11872,-0.354418,-0.354418,0,0,1,-0.04580084,-0.04580084,0,0,1,NaN,,0
189,1,NREM,12065,190,12064,190,-11874,0.2197509,0.2197509,0,0,1,-0.0422154,-0.0422154,0,0,1,NaN,,0
190,0,WAKE,12073,191,12072,191,-11881,0.3266555,0.3266555,0,0,1,-0.0352705,-0.0352705,0,0,1,NaN,,0
191,1,NREM,12076,192,12075,192,-11883,-0.09002884,-0.09002884,0,0,1,-0.03216757,-0.03216757,0,0,1,NaN,,0
192,0,WAKE,12125,193,12124,193,-11931,0.2185748,0.2185748,0,0,1,-0.06754351,-0.06754351,0,0,1,NaN,,0
193,1,NREM,12128,194,12127,194,-11933,-0.227595,-0.227595,0,0,1,-0.06933542,-0.06933542,0,0,1,NaN,,0
194,0,WAKE,12164,195,12163,195,-11968,-0.1715214,-0.1715214,0,0,1,-0.03457853,-0.03457853,0,0,1,NaN,,0
195,1,NREM,12168,196,12167,196,-11971,0.6325263,0.6325263,0,0,1,-0.03136444,-0.03136444,0,0,1,NaN,,0
196,0,WAKE,12216,197,12215,197,-12018,0.40597,0.40597,0,0,1,0.06827636,0.06827636,0,0,1,NaN,,0
197,1,NREM,12218,198,12217,198,-12019,0.02193573,0.02193573,0,0,1,0.07251865,0.07251865,0,0,1,NaN,,0
198,0,WAKE,12244,199,12243,199,-12044,-0.2073536,-0.2073536,0,0,1,0.1727659,0.1727659,0,0,1,NaN,,0
199,1,NREM,12260,200,12259,200,-12059,0.7045586,0.7045586,0,0,1,0.1757033,0.1757033,0,0,1,NaN,,0
200,0,WAKE,12299,201,12298,201,-12097,0.314983,0.314983,0,0,1,0.1804488,0.1804488,0,0,1,NaN,,0
201,1,NREM,12301,202,12300,202,-12098,0.186366,0.186366,0,0,1,0.1708446,0.1708446,0,0,1,NaN,,0
202,0,WAKE,12333,203,12332,203,-12129,-0.1867097,-0.1867097,0,0,1,0.105172,0.105172,0,0,1,NaN,,0
203,1,NREM,12336,204,12335,204,-12131,-0.7744223,-0.7744223,0,0,1,0.106893,0.106893,0,0,1,NaN,,0
204,0,WAKE,12368,205,12367,205,-12162,0.3236457,0.3236457,0,0,1,0.116243,0.116243,0,0,1,NaN,,0
