state_code,start_s,end_s,dur_s
15,24096,24103,8
1,24104,24160,57
15,24161,24166,6
1,24167,24215,49
15,24216,24223,8
1,24224,24329,106
15,24330,24340,11
1,24341,24366,26
15,24367,24371,5
1,24372,24491,120
15,24492,24496,5
1,24497,24534,38
15,24535,24539,5
1,24540,24613,74
15,24614,24620,7
1,24621,24704,84
2,24705,24750,46
0,24751,24809,59
1,24810,25000,191
15,25001,25014,14
1,25015,25132,118
2,25133,25158,26
0,25159,25203,45
1,25204,25314,111
0,25315,25431,117
1,25432,25480,49
15,25481,25488,8
1,25489,25556,68
15,25557,25564,8
1,25565,25628,64
2,25629,25682,54
0,25683,25707,25
1,25708,25763,56
15,25764,25767,4
1,25768,25800,33
15,25801,25804,4
1,25805,25891,87
2,25892,25978,87
15,25979,25987,9
1,25988,26006,19
15,26007,26012,6
1,26013,26048,36
15,26049,26058,10
1,26059,26106,48
0,26107,26134,28
1,26135,26207,73
2,26208,26325,118
0,26326,26544,219
1,26545,26640,96
15,26641,26643,3
1,26644,26664,21
15,26665,26667,3
1,26668,26730,63
0,26731,27900,1170
1,27901,28003,103
15,28004,28011,8
1,28012,28067,56
15,28068,28081,14
1,28082,28208,127
0,28209,28232,24
1,28233,28258,26
15,28259,28268,10
1,28269,28476,208
2,28477,28517,41
0,28518,28561,44
1,28562,28604,43
15,28605,28613,9
1,28614,28689,76
15,28690,28697,8
1,28698,28755,58
0,28756,28882,127
1,28883,28916,34
15,28917,28926,10
1,28927,29044,118
2,29045,29080,36
0,29081,29228,148
1,29229,29354,126
2,29355,29431,77
0,29432,29497,66
1,29498,29549,52
15,29550,29558,9
1,29559,29604,46
15,29605,29613,9
1,29614,29711,98
15,29712,29720,9
1,29721,29798,78
15,29799,29812,14
1,29813,29896,84
0,29897,29913,17
1,29914,29990,77
2,29991,30101,111
0,30102,30841,740
