state_code,start_s,end_s,dur_s
15,26046,26048,3
1,26049,26090,42
15,26091,26093,3
1,26094,26129,36
15,26130,26135,6
1,26136,26170,35
15,26171,26176,6
1,26177,26216,40
2,26217,26285,69
15,26286,26292,7
1,26293,26300,8
15,26301,26305,5
1,26306,26354,49
15,26355,26358,4
1,26359,26369,11
15,26370,26374,5
1,26375,26444,70
15,26445,26453,9
1,26454,26480,27
15,26481,26483,3
1,26484,26499,16
15,26500,26503,4
1,26504,26553,50
15,26554,26555,2
1,26556,26572,17
15,26573,26574,2
1,26575,26612,38
2,26613,26826,214
0,26827,26852,26
1,26853,26861,9
15,26862,26870,9
1,26871,26918,48
15,26919,26922,4
1,26923,26934,12
15,26935,26937,3
1,26938,26987,50
15,26988,27001,14
1,27002,27035,34
15,27036,27037,2
1,27038,27053,16
15,27054,27055,2
1,27056,27100,45
15,27101,27103,3
1,27104,27112,9
15,27113,27114,2
1,27115,27192,78
15,27193,27197,5
1,27198,27219,22
15,27220,27224,5
1,27225,27290,66
15,27291,27296,6
1,27297,27324,28
15,27325,27328,4
1,27329,27377,49
15,27378,27380,3
1,27381,27392,12
2,27393,27561,169
0,27562,27673,112
1,27674,27727,54
15,27728,27730,3
1,27731,27891,161
15,27892,27898,7
1,27899,27954,56
15,27955,27960,6
1,27961,27987,27
15,27988,27990,3
1,27991,28014,24
15,28015,28016,2
1,28017,28026,10
2,28027,28093,67
0,28094,28996,903
1,28997,29127,131
15,29128,29132,5
1,29133,29153,21
15,29154,29166,13
1,29167,29235,69
15,29236,29244,9
1,29245,29311,67
15,29312,29317,6
1,29318,29408,91
0,29409,29431,23
1,29432,29517,86
2,29518,29696,179
0,29697,29714,18
1,29715,29795,81
15,29796,29802,7
1,29803,29846,44
0,29847,29864,18
1,29865,29929,65
15,29930,29936,7
1,29937,30010,74
15,30011,30020,10
1,30021,30077,57
15,30078,30089,12
1,30090,30103,14
2,30104,30206,103
15,30207,30216,10
1,30217,30319,103
15,30320,30330,11
1,30331,30361,31
0,30362,30830,469
1,30831,30952,122
15,30953,30961,9
1,30962,31095,134
15,31096,31101,6
1,31102,31187,86
15,31188,31194,7
1,31195,31227,33
2,31228,31372,145
15,31373,31378,6
1,31379,31485,107
15,31486,31499,14
1,31500,31549,50
15,31550,31556,7
1,31557,31668,112
2,31669,31728,60
0,31729,31749,21
1,31750,31774,25
15,31775,31784,10
1,31785,31873,89
15,31874,31887,14
1,31888,31934,47
2,31935,32172,238
0,32173,32201,29
1,32202,32226,25
0,32227,32248,22
1,32249,32290,42
15,32291,32297,7
1,32298,32363,66
15,32364,32371,8
1,32372,32454,83
15,32455,32463,9
1,32464,32595,132
15,32596,32610,15
1,32611,32718,108
2,32719,32828,110
0,32829,32851,23
1,32852,32944,93
15,32945,32956,12
1,32957,33034,78
15,33035,33043,9
1,33044,33060,17
15,33061,33074,14
1,33075,33160,86
15,33161,33170,10
1,33171,33189,19
15,33190,33198,9
1,33199,33227,29
2,33228,33328,101
0,33329,33948,620
1,33949,33982,34
0,33983,33998,16
1,33999,34040,42
15,34041,34044,4
1,34045,34102,58
0,34103,34397,295
1,34398,34431,34
15,34432,34437,6
1,34438,34483,46
0,34484,34561,78
1,34562,34588,27
15,34589,34603,15
1,34604,34628,25
15,34629,34631,3
1,34632,34729,98
0,34730,34815,86
1,34816,34828,13
15,34829,34837,9
1,34838,34865,28
15,34866,34869,4
1,34870,34952,83
15,34953,34956,4
1,34957,35050,94
15,35051,35064,14
1,35065,35094,30
15,35095,35098,4
1,35099,35148,50
0,35149,35174,26
1,35175,35235,61
0,35236,35261,26
1,35262,35321,60
2,35322,35468,147
0,35469,35802,334
