state_code,start_s,end_s,dur_s
15,12966,12974,9
1,12975,12991,17
15,12992,12994,3
1,12995,13038,44
15,13039,13045,7
1,13046,13111,66
2,13112,13208,97
0,13209,13344,136
1,13345,13406,62
15,13407,13412,6
1,13413,13492,80
15,13493,13507,15
1,13508,13518,11
15,13519,13522,4
1,13523,13599,77
15,13600,13602,3
1,13603,13661,59
0,13662,13707,46
1,13708,13766,59
15,13767,13776,10
1,13777,13858,82
0,13859,13879,21
1,13880,13922,43
15,13923,13926,4
1,13927,13975,49
15,13976,13985,10
1,13986,14105,120
15,14106,14112,7
1,14113,14144,32
15,14145,14148,4
1,14149,14199,51
2,14200,14261,62
0,14262,14375,114
1,14376,14462,87
15,14463,14466,4
1,14467,14536,70
15,14537,14549,13
1,14550,14598,49
15,14599,14605,7
1,14606,14653,48
2,14654,14694,41
0,14695,15612,918
1,15613,15649,37
15,15650,15655,6
1,15656,15716,61
15,15717,15723,7
1,15724,15734,11
15,15735,15743,9
1,15744,15763,20
15,15764,15770,7
1,15771,15817,47
0,15818,15862,45
1,15863,15876,14
15,15877,15882,6
1,15883,15960,78
15,15961,15969,9
1,15970,15995,26
15,15996,16001,6
1,16002,16038,37
15,16039,16046,8
1,16047,16073,27
15,16074,16078,5
1,16079,16134,56
15,16135,16140,6
1,16141,16160,20
15,16161,16166,6
1,16167,16226,60
15,16227,16232,6
1,16233,16270,38
15,16271,16276,6
1,16277,16333,57
15,16334,16339,6
1,16340,16384,45
15,16385,16389,5
1,16390,16414,25
15,16415,16419,5
1,16420,16455,36
15,16456,16460,5
1,16461,16471,11
15,16472,16478,7
1,16479,16494,16
15,16495,16500,6
1,16501,16542,42
15,16543,16549,7
1,16550,16564,15
15,16565,16569,5
1,16570,16586,17
15,16587,16590,4
1,16591,16625,35
0,16626,16697,72
1,16698,16720,23
15,16721,16729,9
1,16730,16741,12
15,16742,16747,6
1,16748,16803,56
15,16804,16809,6
1,16810,16827,18
15,16828,16832,5
1,16833,16872,40
15,16873,16879,7
1,16880,16943,64
15,16944,16950,7
1,16951,16983,33
15,16984,16990,7
1,16991,16998,8
0,16999,17613,615
1,17614,17696,83
15,17697,17709,13
1,17710,17758,49
0,17759,17891,133
1,17892,17954,63
15,17955,17962,8
1,17963,18054,92
15,18055,18063,9
1,18064,18099,36
15,18100,18105,6
1,18106,18188,83
0,18189,18251,63
1,18252,18275,24
15,18276,18280,5
1,18281,18392,112
15,18393,18407,15
1,18408,18439,32
15,18440,18447,8
1,18448,18507,60
15,18508,18516,9
1,18517,18612,96
15,18613,18620,8
1,18621,18651,31
15,18652,18660,9
1,18661,18712,52
15,18713,18718,6
1,18719,18751,33
15,18752,18760,9
1,18761,18802,42
15,18803,18808,6
1,18809,18907,99
15,18908,18914,7
1,18915,18947,33
15,18948,18959,12
1,18960,19018,59
15,19019,19026,8
1,19027,19097,71
0,19098,19218,121
1,19219,19319,101
15,19320,19331,12
1,19332,19434,103
15,19435,19444,10
1,19445,19469,25
15,19470,19476,7
1,19477,19570,94
15,19571,19582,12
1,19583,19634,52
15,19635,19640,6
1,19641,19693,53
2,19694,19825,132
0,19826,19851,26
1,19852,19927,76
15,19928,19931,4
1,19932,19972,41
15,19973,19978,6
1,19979,20000,22
15,20001,20015,15
1,20016,20039,24
15,20040,20044,5
1,20045,20103,59
15,20104,20107,4
1,20108,20176,69
2,20177,20271,95
15,20272,20283,12
1,20284,20375,92
15,20376,20381,6
1,20382,20421,40
15,20422,20427,6
1,20428,20487,60
15,20488,20498,11
1,20499,20548,50
15,20549,20557,9
1,20558,20635,78
2,20636,20661,26
0,20662,20703,42
1,20704,20757,54
0,20758,20774,17
1,20775,20800,26
15,20801,20806,6
1,20807,20920,114
2,20921,21031,111
0,21032,21056,25
1,21057,21136,80
15,21137,21142,6
1,21143,21230,88
15,21231,21238,8
1,21239,21313,75
15,21314,21324,11
1,21325,21363,39
15,21364,21374,11
1,21375,21466,92
15,21467,21473,7
1,21474,21493,20
0,21494,21510,17
1,21511,21537,27
15,21538,21552,15
1,21553,21574,22
15,21575,21583,9
1,21584,21648,65
15,21649,21655,7
1,21656,21738,83
0,21739,21781,43
1,21782,21817,36
15,21818,21828,11
1,21829,21865,37
15,21866,21874,9
1,21875,21908,34
15,21909,21916,8
1,21917,21966,50
15,21967,21975,9
1,21976,22027,52
15,22028,22034,7
1,22035,22058,24
0,22059,24087,2029
1,24088,24175,88
15,24176,24180,5
1,24181,24218,38
2,24219,24241,23
0,24242,24267,26
1,24268,24318,51
15,24319,24325,7
1,24326,24403,78
0,24404,24423,20
1,24424,24440,17
15,24441,24447,7
1,24448,24492,45
2,24493,24532,40
0,24533,24576,44
1,24577,24618,42
15,24619,24622,4
1,24623,24646,24
2,24647,24700,54
0,24701,24728,28
1,24729,24772,44
15,24773,24776,4
1,24777,24819,43
15,24820,24825,6
1,24826,24851,26
15,24852,24863,12
1,24864,24910,47
15,24911,24914,4
1,24915,24978,64
15,24979,24983,5
1,24984,25003,20
15,25004,25011,8
1,25012,25072,61
2,25073,25166,94
15,25167,25175,9
1,25176,25226,51
15,25227,25234,8
1,25235,25280,46
15,25281,25285,5
1,25286,25338,53
2,25339,25434,96
0,25435,25457,23
1,25458,25507,50
15,25508,25512,5
1,25513,25567,55
15,25568,25573,6
1,25574,25608,35
0,25609,25635,27
1,25636,25683,48
15,25684,25689,6
1,25690,25792,103
2,25793,25854,62
0,25855,25950,96
1,25951,26032,82
15,26033,26043,11
1,26044,26109,66
15,26110,26115,6
1,26116,26132,17
15,26133,26138,6
1,26139,26187,49
15,26188,26197,10
1,26198,26228,31
15,26229,26235,7
1,26236,26284,49
15,26285,26293,9
1,26294,26301,8
2,26302,26492,191
0,26493,26664,172
1,26665,26727,63
15,26728,26733,6
1,26734,26765,32
15,26766,26770,5
1,26771,26825,55
15,26826,26831,6
1,26832,26897,66
15,26898,26903,6
1,26904,26965,62
15,26966,26979,14
1,26980,27036,57
2,27037,27144,108
0,27145,27629,485
1,27630,27683,54
15,27684,27692,9
1,27693,27744,52
15,27745,27753,9
1,27754,27795,42
15,27796,27802,7
1,27803,27875,73
15,27876,27883,8
1,27884,27936,53
2,27937,27993,57
0,27994,28012,19
1,28013,28058,46
0,28059,28077,19
1,28078,28113,36
15,28114,28119,6
1,28120,28190,71
2,28191,28210,20
15,28211,28221,11
1,28222,28272,51
15,28273,28274,2
1,28275,28343,69
15,28344,28347,4
1,28348,28355,8
2,28356,28399,44
0,28400,28530,131
1,28531,28568,38
15,28569,28571,3
1,28572,28589,18
15,28590,28592,3
1,28593,28652,60
15,28653,28655,3
1,28656,28697,42
0,28698,30182,1485
1,30183,30343,161
0,30344,30377,34
1,30378,30395,18
15,30396,30402,7
1,30403,30465,63
2,30466,30496,31
0,30497,30523,27
1,30524,30540,17
15,30541,30544,4
1,30545,30584,40
15,30585,30588,4
1,30589,30608,20
15,30609,30612,4
1,30613,30670,58
15,30671,30679,9
1,30680,30697,18
15,30698,30703,6
1,30704,30781,78
2,30782,30828,47
0,30829,30851,23
1,30852,30928,77
15,30929,30942,14
1,30943,31043,101
0,31044,31059,16
1,31060,31107,48
0,31108,31125,18
1,31126,31248,123
0,31249,31280,32
1,31281,31334,54
0,31335,31350,16
1,31351,31430,80
0,31431,31447,17
1,31448,31525,78
0,31526,31545,20
1,31546,31606,61
2,31607,31688,82
0,31689,31959,271
1,31960,32253,294
0,32254,32279,26
1,32280,32394,115
2,32395,32481,87
0,32482,32497,16
1,32498,32611,114
0,32612,32635,24
1,32636,32743,108
15,32744,32754,11
1,32755,32836,82
15,32837,32851,15
1,32852,32891,40
2,32892,33023,132
0,33024,34079,1056
