state_code,start_s,end_s,dur_s
15,20500,20505,6
1,20506,20570,65
15,20571,20574,4
1,20575,20610,36
15,20611,20615,5
1,20616,20665,50
2,20666,20806,141
15,20807,20821,15
1,20822,20894,73
15,20895,20897,3
1,20898,20934,37
15,20935,20937,3
1,20938,20996,59
15,20997,21001,5
1,21002,21053,52
15,21054,21058,5
1,21059,21080,22
15,21081,21085,5
1,21086,21169,84
15,21170,21173,4
1,21174,21213,40
15,21214,21219,6
1,21220,21317,98
2,21318,21366,49
15,21367,21380,14
1,21381,21416,36
15,21417,21420,4
1,21421,21506,86
0,21507,21526,20
1,21527,21613,87
15,21614,21627,14
1,21628,21705,78
15,21706,21712,7
1,21713,21725,13
15,21726,21730,5
1,21731,21775,45
15,21776,21780,5
1,21781,21815,35
2,21816,22052,237
0,22053,22387,335
1,22388,22481,94
15,22482,22492,11
1,22493,22538,46
15,22539,22542,4
1,22543,22563,21
15,22564,22567,4
1,22568,22592,25
15,22593,22596,4
1,22597,22628,32
15,22629,22631,3
1,22632,22644,13
15,22645,22647,3
1,22648,22681,34
15,22682,22684,3
1,22685,22722,38
15,22723,22732,10
1,22733,22828,96
15,22829,22838,10
1,22839,22973,135
15,22974,22984,11
1,22985,22990,6
15,22991,22993,3
1,22994,23085,92
15,23086,23090,5
1,23091,23165,75
2,23166,23271,106
15,23272,23282,11
1,23283,23383,101
15,23384,23386,3
1,23387,23475,89
15,23476,23481,6
1,23482,23508,27
15,23509,23512,4
1,23513,23563,51
15,23564,23567,4
1,23568,23622,55
0,23623,23873,251
1,23874,23922,49
15,23923,23925,3
1,23926,23972,47
15,23973,23978,6
1,23979,24034,56
15,24035,24038,4
1,24039,24048,10
15,24049,24052,4
1,24053,24064,12
15,24065,24068,4
1,24069,24139,71
15,24140,24144,5
1,24145,24196,52
15,24197,24203,7
1,24204,24285,82
15,24286,24289,4
1,24290,24317,28
15,24318,24320,3
1,24321,24362,42
15,24363,24364,2
1,24365,24389,25
2,24390,24595,206
0,24596,24612,17
1,24613,24637,25
15,24638,24640,3
1,24641,24649,9
15,24650,24652,3
1,24653,24711,59
15,24712,24716,5
1,24717,24727,11
15,24728,24731,4
1,24732,24744,13
15,24745,24752,8
1,24753,24831,79
15,24832,24837,6
1,24838,24858,21
15,24859,24861,3
1,24862,24884,23
15,24885,24888,4
1,24889,24928,40
15,24929,24930,2
1,24931,24977,47
15,24978,24981,4
1,24982,25086,105
15,25087,25099,13
1,25100,25164,65
15,25165,25177,13
1,25178,25228,51
15,25229,25231,3
1,25232,25312,81
0,25313,26451,1139
1,26452,26496,45
15,26497,26499,3
1,26500,26534,35
2,26535,26580,46
0,26581,26597,17
1,26598,26606,9
15,26607,26610,4
1,26611,26665,55
15,26666,26668,3
1,26669,26736,68
0,26737,26763,27
1,26764,26796,33
15,26797,26804,8
1,26805,26866,62
15,26867,26871,5
1,26872,26875,4
15,26876,26884,9
1,26885,26958,74
15,26959,26962,4
1,26963,27000,38
2,27001,27048,48
0,27049,27071,23
1,27072,27084,13
15,27085,27087,3
1,27088,27113,26
15,27114,27119,6
1,27120,27193,74
15,27194,27196,3
1,27197,27219,23
15,27220,27222,3
1,27223,27261,39
15,27262,27269,8
1,27270,27319,50
0,27320,27345,26
1,27346,27393,48
15,27394,27395,2
1,27396,27473,78
2,27474,27574,101
0,27575,27594,20
1,27595,27609,15
15,27610,27611,2
1,27612,27657,46
15,27658,27660,3
1,27661,27707,47
15,27708,27716,9
1,27717,27787,71
15,27788,27789,2
1,27790,27803,14
15,27804,27809,6
1,27810,27825,16
15,27826,27828,3
1,27829,27911,83
15,27912,27915,4
1,27916,27921,6
15,27922,27923,2
1,27924,27963,40
2,27964,28055,92
0,28056,28092,37
1,28093,28305,213
2,28306,28476,171
0,28477,28543,67
1,28544,28710,167
0,28711,28738,28
1,28739,28786,48
15,28787,28789,3
1,28790,28830,41
15,28831,28833,3
1,28834,28854,21
2,28855,28940,86
0,28941,28989,49
1,28990,28999,10
15,29000,29005,6
1,29006,29090,85
2,29091,29118,28
0,29119,29767,649
1,29768,29795,28
15,29796,29798,3
1,29799,29850,52
0,29851,30497,647
1,30498,30513,16
15,30514,30514,1
1,30515,30550,36
15,30551,30552,2
1,30553,30609,57
0,30610,31524,915
1,31525,31582,58
15,31583,31584,2
1,31585,31604,20
15,31605,31606,2
1,31607,31645,39
15,31646,31646,1
1,31647,31675,29
15,31676,31677,2
1,31678,31708,31
15,31709,31710,2
1,31711,31754,44
15,31755,31756,2
1,31757,31805,49
15,31806,31809,4
1,31810,31838,29
15,31839,31841,3
1,31842,31866,25
15,31867,31869,3
1,31870,31890,21
15,31891,31893,3
1,31894,31903,10
0,31904,31958,55
