state_code,start_s,end_s,dur_s
1,30180,30202,23
15,30203,30211,9
1,30212,30262,51
15,30263,30272,10
1,30273,30293,21
15,30294,30303,10
1,30304,30357,54
2,30358,30408,51
0,30409,30464,56
1,30465,30476,12
15,30477,30479,3
1,30480,30509,30
2,30510,30579,70
1,30580,30599,20
0,30600,30631,32
1,30632,30705,74
0,30706,30764,59
1,30765,30826,62
15,30827,30830,4
1,30831,30878,48
15,30879,30883,5
1,30884,30915,32
0,30916,30992,77
