state_code,start_s,end_s,dur_s
15,12624,12625,2
1,12626,12706,81
15,12707,12707,1
1,12708,12801,94
15,12802,12804,3
1,12805,12840,36
15,12841,12842,2
1,12843,12879,37
15,12880,12880,1
1,12881,12916,36
2,12917,12945,29
15,12946,12947,2
1,12948,13064,117
15,13065,13069,5
1,13070,13137,68
15,13138,13139,2
1,13140,13146,7
15,13147,13147,1
1,13148,13171,24
15,13172,13172,1
1,13173,13198,26
15,13199,13200,2
1,13201,13238,38
15,13239,13242,4
1,13243,13285,43
15,13286,13287,2
1,13288,13311,24
15,13312,13313,2
1,13314,13341,28
15,13342,13342,1
1,13343,13358,16
15,13359,13362,4
1,13363,13405,43
15,13406,13407,2
1,13408,13423,16
15,13424,13425,2
1,13426,13445,20
15,13446,13446,1
1,13447,13505,59
15,13506,13507,2
1,13508,13529,22
15,13530,13530,1
1,13531,13554,24
2,13555,13692,138
15,13693,13696,4
1,13697,13766,70
15,13767,13769,3
1,13770,13802,33
15,13803,13806,4
1,13807,13831,25
15,13832,13832,1
1,13833,13876,44
15,13877,13879,3
1,13880,13923,44
15,13924,13925,2
1,13926,13960,35
15,13961,13963,3
1,13964,13978,15
15,13979,13981,3
1,13982,14021,40
15,14022,14023,2
1,14024,14030,7
15,14031,14033,3
1,14034,14043,10
15,14044,14046,3
1,14047,14089,43
2,14090,14109,20
15,14110,14120,11
1,14121,14148,28
15,14149,14153,5
1,14154,14183,30
15,14184,14186,3
1,14187,14246,60
15,14247,14255,9
1,14256,14320,65
15,14321,14323,3
1,14324,14361,38
15,14362,14364,3
1,14365,14439,75
15,14440,14442,3
1,14443,14487,45
2,14488,14578,91
15,14579,14580,2
1,14581,14616,36
2,14617,14739,123
15,14740,14741,2
1,14742,14831,90
15,14832,14833,2
1,14834,14878,45
15,14879,14882,4
1,14883,14927,45
15,14928,14932,5
1,14933,14974,42
15,14975,14979,5
1,14980,15033,54
15,15034,15039,6
1,15040,15088,49
15,15089,15090,2
1,15091,15142,52
15,15143,15145,3
1,15146,15235,90
15,15236,15239,4
1,15240,15278,39
2,15279,15332,54
15,15333,15333,1
1,15334,15378,45
15,15379,15381,3
1,15382,15417,36
15,15418,15419,2
1,15420,15450,31
0,15451,15467,17
1,15468,15512,45
15,15513,15514,2
1,15515,15534,20
15,15535,15536,2
1,15537,15549,13
0,15550,16312,763
1,16313,16395,83
15,16396,16399,4
1,16400,16449,50
15,16450,16452,3
1,16453,16520,68
15,16521,16523,3
1,16524,16576,53
15,16577,16578,2
1,16579,16630,52
15,16631,16633,3
1,16634,16702,69
15,16703,16705,3
1,16706,16744,39
15,16745,16748,4
1,16749,16812,64
15,16813,16815,3
1,16816,16887,72
15,16888,16891,4
1,16892,16979,88
2,16980,17045,66
0,17046,17188,143
1,17189,17240,52
15,17241,17243,3
1,17244,17305,62
15,17306,17307,2
1,17308,17409,102
15,17410,17412,3
1,17413,17443,31
15,17444,17445,2
1,17446,17514,69
2,17515,17603,89
15,17604,17605,2
1,17606,17628,23
15,17629,17630,2
1,17631,17684,54
15,17685,17685,1
1,17686,17698,13
15,17699,17700,2
1,17701,17739,39
15,17740,17743,4
1,17744,17813,70
15,17814,17815,2
1,17816,17876,61
15,17877,17878,2
1,17879,17948,70
15,17949,17950,2
1,17951,18017,67
2,18018,18119,102
0,18120,18843,724
1,18844,18904,61
15,18905,18913,9
1,18914,19057,144
0,19058,19381,324
1,19382,19469,88
15,19470,19477,8
1,19478,19643,166
0,19644,19873,230
1,19874,19906,33
2,19907,19946,40
0,19947,19968,22
1,19969,20142,174
0,20143,20781,639
1,20782,20830,49
15,20831,20835,5
1,20836,20875,40
0,20876,21083,208
1,21084,21189,106
2,21190,21261,72
0,21262,21351,90
1,21352,21373,22
15,21374,21376,3
1,21377,21420,44
15,21421,21423,3
1,21424,21455,32
15,21456,21458,3
1,21459,21591,133
15,21592,21593,2
1,21594,21640,47
15,21641,21644,4
1,21645,21697,53
15,21698,21700,3
1,21701,21760,60
15,21761,21763,3
1,21764,21810,47
0,21811,21847,37
1,21848,21878,31
15,21879,21882,4
1,21883,21947,65
2,21948,21980,33
0,21981,23330,1350
