state_code,start_s,end_s,dur_s
1,21515,21572,58
0,21573,21799,227
1,21800,21947,148
2,21948,21996,49
0,21997,22088,92
1,22089,22165,77
15,22166,22168,3
1,22169,22203,35
2,22204,22286,83
0,22287,22318,32
1,22319,22445,127
2,22446,22485,40
0,22486,22529,44
1,22530,22594,65
2,22595,22630,36
0,22631,22655,25
1,22656,22746,91
15,22747,22751,5
1,22752,22881,130
15,22882,22885,4
1,22886,22926,41
2,22927,22973,47
0,22974,22998,25
1,22999,23047,49
0,23048,23067,20
1,23068,23095,28
0,23096,23223,128
1,23224,23323,100
15,23324,23335,12
1,23336,23441,106
15,23442,23452,11
1,23453,23491,39
2,23492,23580,89
0,23581,24822,1242
1,24823,24855,33
15,24856,24858,3
1,24859,24893,35
0,24894,24919,26
1,24920,24972,53
15,24973,24976,4
1,24977,25026,50
0,25027,25055,29
1,25056,25106,51
0,25107,25163,57
1,25164,25272,109
15,25273,25281,9
1,25282,25292,11
15,25293,25306,14
1,25307,25376,70
2,25377,25428,52
0,25429,25491,63
1,25492,25543,52
15,25544,25548,5
1,25549,25578,30
15,25579,25584,6
1,25585,25664,80
15,25665,25674,10
1,25675,25715,41
2,25716,25890,175
15,25891,25897,7
1,25898,25972,75
15,25973,25981,9
1,25982,26050,69
15,26051,26058,8
1,26059,26085,27
15,26086,26091,6
1,26092,26117,26
15,26118,26123,6
1,26124,26181,58
15,26182,26195,14
1,26196,26230,35
15,26231,26240,10
1,26241,26293,53
0,26294,26319,26
1,26320,26332,13
2,26333,26378,46
15,26379,26383,5
1,26384,26418,35
15,26419,26433,15
1,26434,26453,20
0,26454,26513,60
1,26514,26603,90
15,26604,26614,11
1,26615,26653,39
15,26654,26657,4
1,26658,26686,29
15,26687,26692,6
1,26693,26821,129
15,26822,26832,11
1,26833,26929,97
15,26930,26933,4
1,26934,26986,53
15,26987,26991,5
1,26992,27061,70
2,27062,27227,166
15,27228,27228,1
1,27229,27338,110
15,27339,27346,8
1,27347,27383,37
15,27384,27386,3
1,27387,27404,18
15,27405,27409,5
1,27410,27430,21
0,27431,27764,334
1,27765,27782,18
15,27783,27785,3
1,27786,27856,71
0,27857,28558,702
1,28559,28574,16
