label,time_rel_s,mean_dFF_bc,se,n
drug_injection,135,1.09005472344032,0,1
drug_injection,136,0.561416449962764,0,1
drug_injection,137,0.285876023589282,0,1
drug_injection,138,-0.361334648908468,0,1
drug_injection,139,-0.805252877057882,0,1
drug_injection,140,-0.771501746953817,0,1
drug_injection,141,-0.820045319379659,0,1
drug_injection,142,-1.03848871308693,0,1
drug_injection,143,-0.213270154775472,0,1
drug_injection,144,0.169750007806926,0,1
drug_injection,145,-0.491717961610646,0,1
drug_injection,146,-0.990333762945028,0,1
drug_injection,147,-0.731896367849202,0,1
drug_injection,148,-0.669249978841634,0,1
drug_injection,149,-0.66691037732491,0,1
drug_injection,150,-1.20503505784401,0,1
drug_injection,151,-1.72324546891579,0,1
drug_injection,152,-1.64159998017678,0,1
drug_injection,153,-2.11408051568398,0,1
drug_injection,154,-2.45365032273659,0,1
drug_injection,155,-2.54580768662819,0,1
drug_injection,156,-2.94447645264992,0,1
drug_injection,157,-2.75854000169167,0,1
drug_injection,158,-2.35148438531289,0,1
drug_injection,159,-2.54900607186684,0,1
drug_injection,160,-0.38511392194161,0,1
drug_injection,161,1.13886109274497,0,1
drug_injection,162,0.998312029062419,0,1
drug_injection,163,0.531588266609816,0,1
drug_injection,164,-0.20052501279244,0,1
drug_injection,165,-0.0346900196684315,0,1
drug_injection,166,0.774188133894114,0,1
drug_injection,167,1.01033231896034,0,1
drug_injection,168,0.754656049429087,0,1
drug_injection,169,-0.197244551957936,0,1
drug_injection,170,-0.798036542714925,0,1
drug_injection,171,-1.38287123757729,0,1
drug_injection,172,-1.40729471761117,0,1
drug_injection,173,1.05399498623481,0,1
drug_injection,174,2.21334126871696,0,1
drug_injection,175,2.79471102636924,0,1
drug_injection,176,2.86012831610313,0,1
drug_injection,177,2.37394216936698,0,1
drug_injection,178,2.84478703421226,0,1
drug_injection,179,3.30063811224571,0,1
drug_injection,180,2.73682228010765,0,1
drug_injection,181,3.32092204969993,0,1
drug_injection,182,3.53063407820335,0,1
drug_injection,183,2.672517928301,0,1
drug_injection,184,2.75174013060203,0,1
drug_injection,185,2.52898755949607,0,1
drug_injection,186,2.42823067587486,0,1
drug_injection,187,2.75383749884239,0,1
drug_injection,188,1.87015739363304,0,1
drug_injection,189,1.27729603928199,0,1
drug_injection,190,1.37270352524391,0,1
drug_injection,191,1.64036682528129,0,1
drug_injection,192,1.26407847088447,0,1
drug_injection,193,0.84567261022201,0,1
drug_injection,194,1.45061913412681,0,1
drug_injection,195,1.60451260489097,0,1
drug_injection,196,1.46979192179313,0,1
drug_injection,197,1.78924694937339,0,1
drug_injection,198,1.7602489320623,0,1
drug_injection,199,1.1099352566587,0,1
drug_injection,200,0.888009014545588,0,1
drug_injection,201,0.743841710506587,0,1
drug_injection,202,0.445687848149447,0,1
drug_injection,203,0.59853676241508,0,1
drug_injection,204,1.30589738768211,0,1
drug_injection,205,0.861438724218516,0,1
drug_injection,206,0.614058735786586,0,1
drug_injection,207,1.11730996054283,0,1
drug_injection,208,0.714958432136683,0,1
drug_injection,209,0.56840986293426,0,1
drug_injection,210,1.12436989229789,0,1
drug_injection,211,0.690269562421946,0,1
drug_injection,212,0.355821310548692,0,1
drug_injection,213,0.0316969780313061,0,1
drug_injection,214,0.859745952306895,0,1
drug_injection,215,1.6209313003408,0,1
drug_injection,216,1.59101775568595,0,1
drug_injection,217,1.73850313109031,0,1
drug_injection,218,1.47710946482292,0,1
drug_injection,219,0.233525994239955,0,1
drug_injection,220,0.509938563226371,0,1
drug_injection,221,0.848976793705134,0,1
drug_injection,222,1.04182830732933,0,1
drug_injection,223,0.61390264612308,0,1
drug_injection,224,0.398572237237005,0,1
drug_injection,225,1.50820330065361,0,1
drug_injection,226,1.01265779417625,0,1
drug_injection,227,1.08457079809776,0,1
drug_injection,228,1.93422368448844,0,1
drug_injection,229,1.51603701990715,0,1
drug_injection,230,1.13577583712211,0,1
drug_injection,231,1.09531656187644,0,1
drug_injection,232,0.839377912698893,0,1
drug_injection,233,0.42423461937031,0,1
drug_injection,234,0.946717294870524,0,1
drug_injection,235,0.75253582280746,0,1
drug_injection,236,0.885892304598002,0,1
drug_injection,237,0.766767355619578,0,1
drug_injection,238,0.537532451568751,0,1
drug_injection,239,0.390381001873522,0,1
drug_injection,240,1.15866098087898,0,1
drug_injection,241,1.26245054882637,0,1
drug_injection,242,2.06560448092094,0,1
drug_injection,243,2.35068646353355,0,1
drug_injection,244,2.4199716178762,0,1
drug_injection,245,2.75469842833152,0,1
drug_injection,246,2.23445633333793,0,1
drug_injection,247,1.78945377749076,0,1
drug_injection,248,1.88788107317558,0,1
drug_injection,249,1.56518116873374,0,1
drug_injection,250,1.48807731550804,0,1
drug_injection,251,1.93699279707542,0,1
drug_injection,252,2.54314819258323,0,1
drug_injection,253,2.55038371962181,0,1
drug_injection,254,3.20519867819419,0,1
drug_injection,255,4.02673021238914,0,1
drug_injection,256,4.10981360357871,0,1
drug_injection,257,4.17649141234031,0,1
drug_injection,258,4.29379096907249,0,1
drug_injection,259,3.840064677416,0,1
drug_injection,260,3.5141505329,0,1
drug_injection,261,3.52850309294334,0,1
drug_injection,262,3.48971692007652,0,1
drug_injection,263,3.3464385597097,0,1
drug_injection,264,4.03923979681602,0,1
drug_injection,265,3.886056574999,0,1
drug_injection,266,4.53036204260459,0,1
drug_injection,267,4.93077793997398,0,1
drug_injection,268,5.16576996725669,0,1
drug_injection,269,4.55557480734458,0,1
drug_injection,270,4.53122082632652,0,1
drug_injection,271,3.77435341757408,0,1
drug_injection,272,2.82616868895164,0,1
drug_injection,273,2.98617306631675,0,1
drug_injection,274,2.81169048231712,0,1
drug_injection,275,4.70091048163047,0,1
drug_injection,276,6.96716681402793,0,1
drug_injection,277,5.66338673513999,0,1
drug_injection,278,3.51307764929405,0,1
drug_injection,279,4.31996646803489,0,1
drug_injection,280,5.86085692328086,0,1
drug_injection,281,6.80414238852134,0,1
drug_injection,282,6.30392828863731,0,1
drug_injection,283,5.87251511496177,0,1
drug_injection,284,6.59957114142051,0,1
drug_injection,285,6.28743687552085,0,1
drug_injection,286,6.88232556265464,0,1
drug_injection,287,8.19515791815391,0,1
drug_injection,288,12.8371619312154,0,1
drug_injection,289,13.7414969531881,0,1
drug_injection,290,10.8826350299703,0,1
drug_injection,291,7.56515685003868,0,1
drug_injection,292,5.03511515539756,0,1
drug_injection,293,3.487947615801,0,1
drug_injection,294,3.61720171850791,0,1
drug_injection,295,3.11366358679405,0,1
drug_injection,296,2.18040862959495,0,1
drug_injection,297,3.62572542112937,0,1
drug_injection,298,4.16466418188682,0,1
drug_injection,299,4.36457005423179,0,1
drug_injection,300,4.12925592344871,0,1
drug_injection,301,4.39919415396324,0,1
drug_injection,302,4.79523459356895,0,1
drug_injection,303,6.27848902624717,0,1
drug_injection,304,6.96710911673179,0,1
drug_injection,305,5.15195742529502,0,1
drug_injection,306,4.73855296057334,0,1
drug_injection,307,5.27171650808921,0,1
drug_injection,308,4.67340794485679,0,1
drug_injection,309,3.66362443846336,0,1
drug_injection,310,3.01287904661766,0,1
drug_injection,311,2.53693023604026,0,1
drug_injection,312,3.85664478224388,0,1
drug_injection,313,6.25544587057701,0,1
drug_injection,314,5.70613089483848,0,1
drug_injection,315,6.78537264746299,0,1
drug_injection,316,7.52972498816123,0,1
drug_injection,317,7.3223690120565,0,1
drug_injection,318,8.90546217840782,0,1
drug_injection,319,8.90502921026817,0,1
drug_injection,320,8.86335745733848,0,1
drug_injection,321,8.59748259466758,0,1
drug_injection,322,7.68538800161949,0,1
drug_injection,323,6.8078254787313,0,1
drug_injection,324,5.51568547171226,0,1
drug_injection,325,5.34027949255577,0,1
drug_injection,326,4.96475401800743,0,1
drug_injection,327,4.51442709845176,0,1
drug_injection,328,4.16089645308128,0,1
drug_injection,329,3.86018291395774,0,1
drug_injection,330,3.36775842589012,0,1
drug_injection,331,3.54702797812095,0,1
drug_injection,332,3.68444004934898,0,1
drug_injection,333,3.67340365332237,0,1
drug_injection,334,2.93669715803733,0,1
drug_injection,335,2.8356267539846,0,1
drug_injection,336,2.61397114676109,0,1
drug_injection,337,3.59414258879295,0,1
drug_injection,338,5.1946310130941,0,1
drug_injection,339,6.49592629355064,0,1
drug_injection,340,7.10148373526206,0,1
drug_injection,341,6.43382063788047,0,1
drug_injection,342,7.32452240866294,0,1
drug_injection,343,7.5025014011251,0,1
drug_injection,344,8.84263697546592,0,1
drug_injection,345,8.55007067602745,0,1
drug_injection,346,8.9949559299337,0,1
drug_injection,347,8.72536459845176,0,1
drug_injection,348,8.13998499792686,0,1
drug_injection,349,8.38919249456993,0,1
drug_injection,350,6.42679921072593,0,1
drug_injection,351,7.14656248968711,0,1
drug_injection,352,7.40943327826133,0,1
drug_injection,353,6.60868159216514,0,1
drug_injection,354,6.58011904638877,0,1
drug_injection,355,6.46513358038536,0,1
drug_injection,356,5.52510682028404,0,1
drug_injection,357,5.39816847723594,0,1
drug_injection,358,5.10215512198081,0,1
drug_injection,359,5.84067431372276,0,1
drug_injection,360,5.59768668097129,0,1
drug_injection,361,5.32876673620811,0,1
drug_injection,362,4.45224085730186,0,1
drug_injection,363,4.07572213095298,0,1
drug_injection,364,4.97194949072471,0,1
drug_injection,365,4.39825621527305,0,1
