state_code,start_s,end_s,dur_s
1,29510,29597,88
15,29598,29608,11
1,29609,29722,114
2,29723,29962,240
0,29963,30298,336
1,30299,30377,79
15,30378,30381,4
1,30382,30405,24
0,30406,30486,81
1,30487,30497,11
15,30498,30501,4
1,30502,30612,111
15,30613,30617,5
1,30618,30694,77
15,30695,30703,9
1,30704,30757,54
15,30758,30767,10
1,30768,30845,78
0,30846,30992,147
