hour_idx,hour_start_s,dur_s,bouts_per_h,mean_bout_dur_s,state,file,date,condition,mouse,genotype
3,10800,100,21,NaN,MA,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
4,14400,203,46,NaN,MA,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
5,18000,171,33,NaN,MA,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
6,21600,135,17,NaN,MA,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
7,25200,104,14,NaN,MA,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
8,28800,51,5,NaN,MA,20251013-ambtemp-mouse2-WT_scored_scores_1Hz.csv,20251013,ambtemp,mouse2,WT
0,0,2765,4,NaN,WK,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
1,3600,2109,6,NaN,WK,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
2,7200,955,11,NaN,WK,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
3,10800,2225,6,NaN,WK,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
4,14400,741,8,NaN,WK,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
5,18000,798,9,NaN,WK,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
6,21600,1061,11,NaN,WK,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
7,25200,916,11,NaN,WK,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
8,28800,2042,0,NaN,WK,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
0,0,835,3,NaN,NREM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
1,3600,1406,15,NaN,NREM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
2,7200,2144,35,NaN,NREM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
3,10800,1273,10,NaN,NREM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
4,14400,2267,19,NaN,NREM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
5,18000,2292,27,NaN,NREM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
6,21600,2023,26,NaN,NREM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
7,25200,2024,26,NaN,NREM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
8,28800,0,0,NaN,NREM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
0,0,0,0,NaN,REM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
1,3600,34,1,NaN,REM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
2,7200,323,5,NaN,REM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
3,10800,72,1,NaN,REM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
4,14400,489,5,NaN,REM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
5,18000,366,5,NaN,REM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
6,21600,386,4,NaN,REM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
7,25200,515,6,NaN,REM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
8,28800,0,0,NaN,REM,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
0,0,0,0,NaN,MA,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
1,3600,51,8,NaN,MA,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
2,7200,178,25,NaN,MA,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
3,10800,30,3,NaN,MA,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
4,14400,103,12,NaN,MA,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
5,18000,144,18,NaN,MA,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
6,21600,130,15,NaN,MA,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
7,25200,145,15,NaN,MA,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
8,28800,0,0,NaN,MA,20251013-baseline-mouse11-WT_scored_scores_1Hz.csv,20251013,baseline,mouse11,WT
0,0,1641,7,NaN,WK,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
1,3600,1630,7,NaN,WK,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
2,7200,925,5,NaN,WK,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
3,10800,1163,5,NaN,WK,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
4,14400,845,10,NaN,WK,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
5,18000,1437,6,NaN,WK,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
6,21600,667,0,NaN,WK,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
0,0,1685,21,NaN,NREM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
1,3600,1715,43,NaN,NREM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
2,7200,1897,40,NaN,NREM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
3,10800,2098,39,NaN,NREM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
4,14400,2108,36,NaN,NREM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
5,18000,1806,27,NaN,NREM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
6,21600,0,0,NaN,NREM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
0,0,206,3,NaN,REM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
1,3600,134,2,NaN,REM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
2,7200,596,6,NaN,REM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
3,10800,201,3,NaN,REM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
4,14400,542,5,NaN,REM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
5,18000,269,4,NaN,REM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
6,21600,0,0,NaN,REM,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
0,0,68,13,NaN,MA,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
1,3600,121,36,NaN,MA,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
2,7200,182,36,NaN,MA,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
3,10800,138,33,NaN,MA,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
4,14400,105,26,NaN,MA,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
5,18000,88,22,NaN,MA,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
6,21600,0,0,NaN,MA,20251014-ambtemp-mouse11-WT_scored_scores_1Hz.csv,20251014,ambtemp,mouse11,WT
0,0,3098,3,NaN,WK,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
1,3600,1817,6,NaN,WK,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
2,7200,370,5,NaN,WK,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
3,10800,3139,2,NaN,WK,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
4,14400,1638,1,NaN,WK,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
5,18000,710,5,NaN,WK,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
6,21600,380,6,NaN,WK,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
7,25200,853,7,NaN,WK,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
8,28800,495,2,NaN,WK,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
0,0,502,2,NaN,NREM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
1,3600,1703,14,NaN,NREM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
2,7200,2582,24,NaN,NREM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
3,10800,406,2,NaN,NREM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
4,14400,1564,13,NaN,NREM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
5,18000,2374,34,NaN,NREM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
6,21600,2421,50,NaN,NREM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
7,25200,2038,40,NaN,NREM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
8,28800,740,10,NaN,NREM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
0,0,0,0,NaN,REM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
1,3600,34,1,NaN,REM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
2,7200,564,6,NaN,REM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
3,10800,55,1,NaN,REM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
4,14400,329,4,NaN,REM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
5,18000,345,6,NaN,REM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
6,21600,597,5,NaN,REM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
7,25200,578,6,NaN,REM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
8,28800,255,2,NaN,REM,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
0,0,0,0,NaN,MA,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
1,3600,46,8,NaN,MA,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
2,7200,84,17,NaN,MA,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
3,10800,0,0,NaN,MA,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
4,14400,69,11,NaN,MA,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
5,18000,171,29,NaN,MA,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
6,21600,202,44,NaN,MA,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
7,25200,131,33,NaN,MA,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
8,28800,50,9,NaN,MA,20251022-drugs-mouse1-APP_scored_scores_1Hz.csv,20251022,drugs,mouse1,APP
0,0,1632,4,NaN,WK,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
1,3600,1290,5,NaN,WK,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
2,7200,817,7,NaN,WK,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
3,10800,2272,4,NaN,WK,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
4,14400,1398,6,NaN,WK,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
5,18000,1625,3,NaN,WK,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
6,21600,935,4,NaN,WK,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
7,25200,1135,4,NaN,WK,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
8,28800,338,4,NaN,WK,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
0,0,1635,28,NaN,NREM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
1,3600,1903,38,NaN,NREM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
2,7200,2246,34,NaN,NREM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
3,10800,980,15,NaN,NREM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
4,14400,1769,28,NaN,NREM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
5,18000,1662,29,NaN,NREM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
6,21600,2005,29,NaN,NREM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
7,25200,1848,25,NaN,NREM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
8,28800,1043,13,NaN,NREM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
0,0,234,4,NaN,REM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
1,3600,235,3,NaN,REM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
2,7200,420,5,NaN,REM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
3,10800,295,2,NaN,REM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
4,14400,325,4,NaN,REM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
5,18000,178,4,NaN,REM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
6,21600,530,6,NaN,REM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
7,25200,476,3,NaN,REM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
8,28800,86,1,NaN,REM,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
0,0,99,25,NaN,MA,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
1,3600,172,32,NaN,MA,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
2,7200,117,28,NaN,MA,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
3,10800,53,10,NaN,MA,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
4,14400,108,23,NaN,MA,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
5,18000,135,25,NaN,MA,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
6,21600,130,25,NaN,MA,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
7,25200,141,21,NaN,MA,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
8,28800,73,10,NaN,MA,20251022-drugs-mouse2-WT_scored_scores_1Hz.csv,20251022,drugs,mouse2,WT
0,0,3600,1,NaN,WK,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
1,3600,1529,3,NaN,WK,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
2,7200,2540,4,NaN,WK,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
3,10800,1891,5,NaN,WK,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
4,14400,952,7,NaN,WK,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
5,18000,1584,7,NaN,WK,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
6,21600,560,8,NaN,WK,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
0,0,0,0,NaN,NREM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
1,3600,1731,21,NaN,NREM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
2,7200,944,14,NaN,NREM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
3,10800,1496,19,NaN,NREM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
4,14400,1988,39,NaN,NREM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
5,18000,1455,28,NaN,NREM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
6,21600,2222,41,NaN,NREM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
0,0,0,0,NaN,REM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
1,3600,211,3,NaN,REM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
2,7200,50,0,NaN,REM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
3,10800,120,2,NaN,REM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
4,14400,445,4,NaN,REM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
5,18000,390,4,NaN,REM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
6,21600,524,6,NaN,REM,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
0,0,0,0,NaN,MA,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
1,3600,129,17,NaN,MA,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
2,7200,66,11,NaN,MA,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
3,10800,93,14,NaN,MA,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
4,14400,215,31,NaN,MA,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
5,18000,171,21,NaN,MA,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
6,21600,243,33,NaN,MA,20251022-drugs-mouse4-WT_scored_scores_1Hz.csv,20251022,drugs,mouse4,WT
0,0,1740,7,NaN,WK,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
1,3600,1289,12,NaN,WK,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
2,7200,2856,4,NaN,WK,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
3,10800,1939,7,NaN,WK,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
4,14400,1487,6,NaN,WK,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
5,18000,1486,10,NaN,WK,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
6,21600,996,13,NaN,WK,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
7,25200,218,5,NaN,WK,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
0,0,1657,84,NaN,NREM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
1,3600,1881,58,NaN,NREM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
2,7200,578,10,NaN,NREM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
3,10800,1583,16,NaN,NREM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
4,14400,1820,22,NaN,NREM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
5,18000,1595,16,NaN,NREM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
6,21600,2159,26,NaN,NREM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
7,25200,771,9,NaN,NREM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
0,0,9,1,NaN,REM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
1,3600,272,3,NaN,REM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
2,7200,136,2,NaN,REM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
3,10800,0,0,NaN,REM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
4,14400,158,3,NaN,REM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
5,18000,446,4,NaN,REM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
6,21600,317,6,NaN,REM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
7,25200,43,1,NaN,REM,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
0,0,194,77,NaN,MA,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
1,3600,158,47,NaN,MA,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
2,7200,30,6,NaN,MA,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
3,10800,78,9,NaN,MA,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
4,14400,135,14,NaN,MA,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
5,18000,73,7,NaN,MA,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
6,21600,128,12,NaN,MA,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
7,25200,47,5,NaN,MA,20251023-drugs-mouse3-APP_scored_scores_1Hz.csv,20251023,drugs,mouse3,APP
0,0,2346,7,NaN,WK,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
1,3600,546,9,NaN,WK,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
2,7200,1484,6,NaN,WK,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
3,10800,858,9,NaN,WK,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
4,14400,642,10,NaN,WK,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
5,18000,1317,7,NaN,WK,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
6,21600,319,6,NaN,WK,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
7,25200,1305,8,NaN,WK,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
8,28800,739,2,NaN,WK,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
0,0,1176,17,NaN,NREM,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
1,3600,2678,34,NaN,NREM,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
2,7200,1562,22,NaN,NREM,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
3,10800,2229,37,NaN,NREM,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
4,14400,2319,56,NaN,NREM,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
5,18000,1598,41,NaN,NREM,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
6,21600,2241,44,NaN,NREM,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
7,25200,1674,33,NaN,NREM,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
8,28800,437,6,NaN,NREM,20251024-drugs-mouse10-APP_scored_scores_1Hz.csv,20251024,drugs,mouse10,APP
