bout_id,state_code,state,start_epoch,end_epoch,start_time_s,end_time_s,dur_s,ach_mean,ach_median,ach_iqr,ach_std,ach_n,ach_trend_mean,ach_trend_median,ach_trend_iqr,ach_trend_std,ach_trend_n,ach_trend_slope_per_min,event_labels_in,n_events_in
127,0,WAKE,10127,128,10126,128,-9998,-0.3197995,-0.3197995,0,0,1,0.4519267,0.4519267,0,0,1,NaN,,0
128,1,NREM,10160,129,10159,129,-10030,1.467055,1.467055,0,0,1,0.6458114,0.6458114,0,0,1,NaN,,0
129,0,WAKE,10276,130,10275,130,-10145,0.5115225,0.5115225,0,0,1,0.4199298,0.4199298,0,0,1,NaN,,0
130,1,NREM,10302,131,10301,131,-10170,1.739991,1.739991,0,0,1,1.070705,1.070705,0,0,1,NaN,,0
131,0,WAKE,10320,132,10319,132,-10187,1.34841,1.34841,0,0,1,1.448267,1.448267,0,0,1,NaN,,0
132,1,NREM,10365,133,10364,133,-10231,1.524831,1.524831,0,0,1,1.296097,1.296097,0,0,1,NaN,,0
133,0,WAKE,10503,134,10502,134,-10368,1.662865,1.662865,0,0,1,0.5933513,0.5933513,0,0,1,NaN,,0
134,1,NREM,10509,135,10508,135,-10373,1.180122,1.180122,0,0,1,0.6513346,0.6513346,0,0,1,NaN,,0
135,2,REM,10555,136,10554,136,-10418,0.8204008,0.8204008,0,0,1,0.8637229,0.8637229,0,0,1,NaN,,0
136,0,WAKE,10666,137,10665,137,-10528,-2.339488,-2.339488,0,0,1,-1.252383,-1.252383,0,0,1,NaN,,0
137,1,NREM,10682,138,10681,138,-10543,-0.7210918,-0.7210918,0,0,1,-1.142785,-1.142785,0,0,1,NaN,,0
138,0,WAKE,10893,139,10892,139,-10753,2.264652,2.264652,0,0,1,0.9024253,0.9024253,0,0,1,NaN,,0
139,1,NREM,10906,140,10905,140,-10765,2.213525,2.213525,0,0,1,1.099796,1.099796,0,0,1,NaN,,0
140,0,WAKE,11035,141,11034,141,-10893,1.61443,1.61443,0,0,1,0.9787731,0.9787731,0,0,1,NaN,,0
141,1,NREM,11051,142,11050,142,-10908,0.6897528,0.6897528,0,0,1,1.011116,1.011116,0,0,1,NaN,,0
142,2,REM,11138,143,11137,143,-10994,1.246978,1.246978,0,0,1,0.7198256,0.7198256,0,0,1,NaN,,0
143,0,WAKE,11259,144,11258,144,-11114,-1.707876,-1.707876,0,0,1,-1.049402,-1.049402,0,0,1,NaN,,0
144,1,NREM,11278,145,11277,145,-11132,-0.7193949,-0.7193949,0,0,1,-0.8459553,-0.8459553,0,0,1,NaN,,0
145,0,WAKE,11361,146,11360,146,-11214,0.3392408,0.3392408,0,0,1,0.2419048,0.2419048,0,0,1,NaN,,0
146,1,NREM,11369,147,11368,147,-11221,2.639477,2.639477,0,0,1,0.3444677,0.3444677,0,0,1,NaN,,0
147,0,WAKE,11412,148,11411,148,-11263,1.387133,1.387133,0,0,1,0.6619402,0.6619402,0,0,1,NaN,,0
148,1,NREM,11428,149,11427,149,-11278,1.581438,1.581438,0,0,1,0.7552902,0.7552902,0,0,1,NaN,,0
149,0,WAKE,11486,150,11485,150,-11335,1.97748,1.97748,0,0,1,1.228841,1.228841,0,0,1,NaN,,0
150,1,NREM,11503,151,11502,151,-11351,1.920327,1.920327,0,0,1,1.427597,1.427597,0,0,1,NaN,,0
151,0,WAKE,11546,152,11545,152,-11393,2.824139,2.824139,0,0,1,2.012179,2.012179,0,0,1,NaN,,0
152,1,NREM,11565,153,11564,153,-11411,2.251731,2.251731,0,0,1,2.134183,2.134183,0,0,1,NaN,,0
