bout_id,state_code,state,start_epoch,end_epoch,start_time_s,end_time_s,dur_s,ach_mean,ach_median,ach_iqr,ach_std,ach_n,ach_trend_mean,ach_trend_median,ach_trend_iqr,ach_trend_std,ach_trend_n,ach_trend_slope_per_min,event_labels_in,n_events_in
134,0,WAKE,8413,135,8412,135,-8277,1.699253,1.699253,0,0,1,-0.15678,-0.15678,0,0,1,NaN,,0
135,1,NREM,8421,136,8420,136,-8284,1.441675,1.441675,0,0,1,-0.08926442,-0.08926442,0,0,1,NaN,,0
136,0,WAKE,8530,137,8529,137,-8392,-1.412066,-1.412066,0,0,1,0.04750747,0.04750747,0,0,1,NaN,,0
137,1,NREM,8544,138,8543,138,-8405,-0.1234106,-0.1234106,0,0,1,0.2423419,0.2423419,0,0,1,NaN,,0
138,0,WAKE,8715,139,8714,139,-8575,-1.226863,-1.226863,0,0,1,-0.4523128,-0.4523128,0,0,1,NaN,,0
139,1,NREM,8743,140,8742,140,-8602,-0.1769145,-0.1769145,0,0,1,-0.511815,-0.511815,0,0,1,NaN,,0
140,0,WAKE,8818,141,8817,141,-8676,-0.8645234,-0.8645234,0,0,1,-0.8936464,-0.8936464,0,0,1,NaN,,0
141,1,NREM,8825,142,8824,142,-8682,-0.2880682,-0.2880682,0,0,1,-0.8894579,-0.8894579,0,0,1,NaN,,0
142,0,WAKE,8871,143,8870,143,-8727,-0.05270791,-0.05270791,0,0,1,-0.5299782,-0.5299782,0,0,1,NaN,,0
143,1,NREM,8882,144,8881,144,-8737,0.9181346,0.9181346,0,0,1,-0.4624931,-0.4624931,0,0,1,NaN,,0
144,0,WAKE,8920,145,8919,145,-8774,-0.1281174,-0.1281174,0,0,1,-0.09187634,-0.09187634,0,0,1,NaN,,0
145,1,NREM,8932,146,8931,146,-8785,0.3666279,0.3666279,0,0,1,-0.1054301,-0.1054301,0,0,1,NaN,,0
146,0,WAKE,9067,147,9066,147,-8919,-1.312774,-1.312774,0,0,1,-0.7690744,-0.7690744,0,0,1,NaN,,0
